C-----;?
SQNR=421;DATE=25-05-27;TIME=00:07:00;STAT=202222;TMPA=8;TMPP=84;TMPB=24;TMPC=22;RHUA=85;DWPA=6;UINA=48;UINB=4;IFAN=117;IHEA=1227;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
SQNR=435;DATE=25-05-27;TIME=00:07:15;STAT=202222;TMPA=8;TMPP=84;TMPB=24;TMPC=23;RHUA=85;DWPA=6;UINA=48;UINB=4;IFAN=111;IHEA=1227;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
SQNR=451;DATE=25-05-27;TIME=00:07:30;STAT=202222;TMPA=8;TMPP=84;TMPB=24;TMPC=22;RHUA=85;DWPA=6;UINA=48;UINB=4;IFAN=88;IHEA=1227;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
SQNR=465;DATE=25-05-27;TIME=00:07:45;STAT=202222;TMPA=8;TMPP=84;TMPB=24;TMPC=23;RHUA=84;DWPA=6;UINA=48;UINB=4;IFAN=75;IHEA=1227;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
SQNR=481;DATE=25-05-27;TIME=00:08:00;STAT=202222;TMPA=8;TMPP=85;TMPB=24;TMPC=22;RHUA=84;DWPA=6;UINA=48;UINB=4;IFAN=105;IHEA=1227;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
SQNR=496;DATE=25-05-27;TIME=00:08:15;STAT=202222;TMPA=8;TMPP=85;TMPB=24;TMPC=23;RHUA=84;DWPA=6;UINA=48;UINB=5;IFAN=126;IHEA=0;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
SQNR=511;DATE=25-05-27;TIME=00:08:30;STAT=202222;TMPA=8;TMPP=85;TMPB=24;TMPC=23;RHUA=84;DWPA=6;UINA=48;UINB=5;IFAN=115;IHEA=0;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
SQNR=526;DATE=25-05-27;TIME=00:08:45;STAT=202222;TMPA=8;TMPP=85;TMPB=24;TMPC=22;RHUA=84;DWPA=6;UINA=48;UINB=4;IFAN=179;IHEA=1227;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
SQNR=541;DATE=25-05-27;TIME=00:09:00;STAT=202222;TMPA=8;TMPP=85;TMPB=24;TMPC=22;RHUA=84;DWPA=6;UINA=48;UINB=4;IFAN=57;IHEA=1227;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
SQNR=556;DATE=25-05-27;TIME=00:09:15;STAT=202222;TMPA=8;TMPP=85;TMPB=24;TMPC=23;RHUA=83;DWPA=6;UINA=48;UINB=4;IFAN=186;IHEA=1222;PTYP=0;PNAM=MS-80M;PIRA=0;PIRP=0;PIRM=0;PIRL=0;PIRH=0;
